county,el,sp
East San Juans,2599,Tamin
East San Juans,2599,Tamin
East San Juans,2599,Tamin
East San Juans,2599,Tamin
East San Juans,2599,Tamin
East San Juans,2599,Tamin
East San Juans,2605,Tamin
East San Juans,2605,Tamin
East San Juans,2605,Tamin
East San Juans,2605,Tamin
East San Juans,2605,Tamin
La Plata,2608,Tamin
La Plata,2608,Tamin
La Plata,2608,Tamin
Dolores,2745,Tamin
Dolores,2747,Tamin
Dolores,2751,Tamin
Dolores,2752,Tamin
Dolores,2752,Tamin
Dolores,2752,Tamin
Dolores,2754,Tamin
Dolores,2754,Tamin
Dolores,2757,Tamin
Dolores,2761,Tamin
Dolores,2764,Tamin
Dolores,2764,Tamin
Dolores,2765,Tamin
Dolores,2766,Tamin
Dolores,2766,Tamin
Dolores,2766,Tamin
Dolores,2768,Tamin
Dolores,2769,Tamin
Dolores,2769,Tamin
Dolores,2770,Tamin
Dolores,2771,Tamin
Dolores,2771,Tamin
Dolores,2771,Tamin
Dolores,2771,Tamin
Dolores,2779,Tamin
East San Juans,2880,Tamin
East San Juans,2883,Tamin
East San Juans,2883,Tamin
East San Juans,2885,Tamin
East San Juans,2899,Tamin
East San Juans,2899,Tamin
East San Juans,2899,Tamin
East San Juans,2901,Tamin
East San Juans,2901,Tamin
East San Juans,2903,Tamin
East San Juans,2903,Tamin
East San Juans,2903,Tamin
East San Juans,2903,Tamin
East San Juans,2903,Tamin
East San Juans,2907,Tamin
East San Juans,2907,Tamin
East San Juans,2907,Tamin
East San Juans,2911,Tamin
East San Juans,2911,Tamin
East San Juans,2911,Tamin
East San Juans,2911,Tamin
East San Juans,2911,Tamin
East San Juans,2911,Tamin
East San Juans,2912,Tamin
East San Juans,2912,Tamin
East San Juans,2913,Tamin
West San Juans,2937,Tamin
West San Juans,2937,Tamin
Dolores,2975,Tamin
West San Juans,3035,Tamin
Dolores,3040,Tamin
West San Juans,3048,Tamin
Dolores,3050,Tamin
West San Juans,3057,Tamin
West San Juans,3063,Tamin
West San Juans,3065,Tamin
West San Juans,3075,Tamin
West San Juans,3076,Tamin
West San Juans,3076,Tamin
West San Juans,3076,Tamin
West San Juans,3076,Tamin
West San Juans,3076,Tamin
West San Juans,3076,Tamin
Dolores,3100,Tamin
West San Juans,3177,Tamin
West San Juans,3177,Tamin
West San Juans,3189.3333333333335,Tamin
West San Juans,3189.3333333333335,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3197.6666666666665,Tamin
West San Juans,3200.3333333333335,Tamin
West San Juans,3200.3333333333335,Tamin
West San Juans,3206.6666666666665,Tamin
West San Juans,3206.6666666666665,Tamin
West San Juans,3208.6666666666665,Tamin
Dolores,3210,Tamin
Dolores,3210,Tamin
Dolores,3210,Tamin
Dolores,3210,Tamin
Dolores,3210,Tamin
West San Juans,3210.6666666666665,Tamin
West San Juans,3210.6666666666665,Tamin
West San Juans,3210.6666666666665,Tamin
West San Juans,3214.6666666666665,Tamin
West San Juans,3214.6666666666665,Tamin
Dolores,3215,Tamin
West San Juans,3217,Tamin
West San Juans,3217,Tamin
West San Juans,3217,Tamin
West San Juans,3217,Tamin
West San Juans,3228,Tamin
Dolores,3228,Tamin
Dolores,3228,Tamin
Dolores,3228,Tamin
West San Juans,3228.3333333333335,Tamin
West San Juans,3229,Tamin
West San Juans,3229,Tamin
West San Juans,3229.6666666666665,Tamin
West San Juans,3229.6666666666665,Tamin
West San Juans,3229.6666666666665,Tamin
West San Juans,3229.6666666666665,Tamin
West San Juans,3230.6666666666665,Tamin
West San Juans,3230.6666666666665,Tamin
West San Juans,3230.6666666666665,Tamin
West San Juans,3233,Tamin
West San Juans,3233,Tamin
East San Juans,3234,Tamin
Dolores,3235,Tamin
Dolores,3235,Tamin
Dolores,3235,Tamin
East San Juans,3239,Tamin
Dolores,3239,Tamin
Dolores,3239,Tamin
East San Juans,3240,Tamin
West San Juans,3243,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
West San Juans,3246,Tamin
East San Juans,3246,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3247,Tamin
East San Juans,3250,Tamin
East San Juans,3251,Tamin
East San Juans,3251,Tamin
East San Juans,3251,Tamin
East San Juans,3251,Tamin
East San Juans,3251,Tamin
East San Juans,3251,Tamin
East San Juans,3251,Tamin
East San Juans,3252,Tamin
East San Juans,3252,Tamin
East San Juans,3252,Tamin
East San Juans,3252,Tamin
East San Juans,3254,Tamin
East San Juans,3258,Tamin
East San Juans,3258,Tamin
East San Juans,3258,Tamin
East San Juans,3258,Tamin
East San Juans,3258,Tamin
East San Juans,3259,Tamin
East San Juans,3259,Tamin
East San Juans,3259,Tamin
East San Juans,3259,Tamin
East San Juans,3259,Tamin
East San Juans,3259,Tamin
West San Juans,3265,Tamin
West San Juans,3266,Tamin
West San Juans,3266,Tamin
West San Juans,3266,Tamin
East San Juans,3267,Tamin
East San Juans,3267,Tamin
East San Juans,3267,Tamin
East San Juans,3267,Tamin
East San Juans,3267,Tamin
East San Juans,3268,Tamin
East San Juans,3268,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
West San Juans,3269,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3270,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
East San Juans,3271,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
West San Juans,3272.6666666666665,Tamin
East San Juans,3273,Tamin
East San Juans,3273,Tamin
East San Juans,3273,Tamin
East San Juans,3273,Tamin
East San Juans,3273,Tamin
West San Juans,3274,Tamin
West San Juans,3274,Tamin
East San Juans,3275,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
West San Juans,3279.6666666666665,Tamin
East San Juans,3282,Tamin
West San Juans,3292,Tamin
East San Juans,3334.6666666666665,Tamin
East San Juans,3334.6666666666665,Tamin
East San Juans,3334.6666666666665,Tamin
East San Juans,3334.6666666666665,Tamin
West San Juans,3359,Tamin
East San Juans,3360,Tamin
East San Juans,3360,Tamin
East San Juans,3360,Tamin
East San Juans,3360,Tamin
West San Juans,3365,Tamin
East San Juans,3377,Tamin
East San Juans,3377,Tamin
East San Juans,3377,Tamin
East San Juans,3377.3333333333335,Tamin
West San Juans,3380,Tamin
East San Juans,3380.6666666666665,Tamin
East San Juans,3380.6666666666665,Tamin
West San Juans,3383,Tamin
West San Juans,3384.6666666666665,Tamin
West San Juans,3384.6666666666665,Tamin
West San Juans,3384.6666666666665,Tamin
East San Juans,3385.6666666666665,Tamin
East San Juans,3385.6666666666665,Tamin
East San Juans,3385.6666666666665,Tamin
East San Juans,3385.6666666666665,Tamin
East San Juans,3387,Tamin
East San Juans,3388,Tamin
East San Juans,3388,Tamin
East San Juans,3389.6666666666665,Tamin
East San Juans,3389.6666666666665,Tamin
East San Juans,3389.6666666666665,Tamin
East San Juans,3389.6666666666665,Tamin
East San Juans,3392,Tamin
West San Juans,3393.6666666666665,Tamin
East San Juans,3396,Tamin
East San Juans,3396,Tamin
East San Juans,3396,Tamin
East San Juans,3396,Tamin
East San Juans,3396,Tamin
East San Juans,3396,Tamin
East San Juans,3396.3333333333335,Tamin
West San Juans,3397,Tamin
West San Juans,3397,Tamin
West San Juans,3398,Tamin
East San Juans,3398,Tamin
East San Juans,3398,Tamin
East San Juans,3398,Tamin
West San Juans,3398.6666666666665,Tamin
West San Juans,3398.6666666666665,Tamin
West San Juans,3398.6666666666665,Tamin
East San Juans,3398.6666666666665,Tamin
East San Juans,3399,Tamin
East San Juans,3399,Tamin
East San Juans,3400.6666666666665,Tamin
East San Juans,3400.6666666666665,Tamin
West San Juans,3402,Tamin
East San Juans,3402,Tamin
East San Juans,3402,Tamin
East San Juans,3402,Tamin
West San Juans,3402.6666666666665,Tamin
East San Juans,3404,Tamin
East San Juans,3405,Tamin
East San Juans,3405.6666666666665,Tamin
East San Juans,3405.6666666666665,Tamin
East San Juans,3405.6666666666665,Tamin
West San Juans,3408,Tamin
West San Juans,3408,Tamin
West San Juans,3408,Tamin
West San Juans,3408,Tamin
West San Juans,3408,Tamin
West San Juans,3408,Tamin
West San Juans,3409,Tamin
West San Juans,3412,Tamin
East San Juans,3416,Tamin
East San Juans,3417,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
West San Juans,3419,Tamin
East San Juans,3419,Tamin
East San Juans,3419,Tamin
East San Juans,3438,Tamin
Dolores,3450,Tamin
East San Juans,3479,Tamin
East San Juans,3479,Tamin
Dolores,3480,Tamin
Dolores,3489,Tamin
Dolores,3491,Tamin
Dolores,3500,Tamin
Dolores,3500,Tamin
Dolores,3500,Tamin
Dolores,3500,Tamin
Dolores,3500,Tamin
East San Juans,3500.3333333333335,Tamin
East San Juans,3500.3333333333335,Tamin
East San Juans,3500.3333333333335,Tamin
East San Juans,3500.3333333333335,Tamin
East San Juans,3504,Tamin
East San Juans,3504,Tamin
East San Juans,3505,Tamin
East San Juans,3507,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3507.6666666666665,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3508.3333333333335,Tamin
East San Juans,3511,Tamin
East San Juans,3511,Tamin
East San Juans,3511.6666666666665,Tamin
East San Juans,3511.6666666666665,Tamin
East San Juans,3511.6666666666665,Tamin
East San Juans,3511.6666666666665,Tamin
East San Juans,3512,Tamin
East San Juans,3513,Tamin
East San Juans,3514,Tamin
West San Juans,3515,Tamin
West San Juans,3515,Tamin
West San Juans,3515,Tamin
West San Juans,3516,Tamin
West San Juans,3516,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3517,Tamin
East San Juans,3519,Tamin
East San Juans,3519,Tamin
East San Juans,3520,Tamin
East San Juans,3520,Tamin
East San Juans,3520,Tamin
East San Juans,3520,Tamin
East San Juans,3520,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3521,Tamin
East San Juans,3522,Tamin
East San Juans,3522,Tamin
East San Juans,3522,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3524,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3525,Tamin
East San Juans,3526,Tamin
East San Juans,3526,Tamin
East San Juans,3526,Tamin
West San Juans,3528,Tamin
West San Juans,3528,Tamin
East San Juans,3528,Tamin
Dolores,3530,Tamin
West San Juans,3538,Tamin
West San Juans,3559,Tamin
Denver,1643,Tamin
Douglas,1920.24,Tamin
Douglas,1975,Tamin
Eagle,2154.936,Tamin
Montrose,2194,Tamin
Montrose,2205,Tamin
Jefferson,2396,Tamin
Archuleta,2373,Tamin
Archuleta,2373,Tamin
Montrose,2390,Tamin
Routt,2576,Tamin
Saguache,2576.1696,Tamin
Routt,2578,Tamin
Routt,2595,Tamin
Gunnison,2599,Tamin
Saguache,2611,Tamin
Saguache,2611,Tamin
Grand,2639.568,Tamin
Grand,2639.568,Tamin
Grand,2639.568,Tamin
Grand,2639.568,Tamin
Pueblo,2654,Tamin
Pueblo,2654,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Summit,2673,Tamin
Custer,2699,Tamin
Custer,2707,Tamin
Douglas,2709,Tamin
Douglas,2709,Tamin
Custer,2720,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Conejos,2734,Tamin
Custer,2738,Tamin
Custer,2738,Tamin
Saguache,2740,Tamin
Custer,2740,Tamin
Custer,2740,Tamin
Gunnison,2752,Tamin
Saguache,2803,Tamin
Saguache,2803,Tamin
Saguache,2803,Tamin
Saguache,2803,Tamin
Saguache,2803,Tamin
Jackson,2839,Tamin
Gunnison,2854.7568,Tamin
Gunnison,2854.7568,Tamin
Gunnison,2854.7568,Tamin
Gunnison,2854.7568,Tamin
Moffat,2888,Tamin
Chaffee,2906,Tamin
Chaffee,2906,Tamin
Saguache,2915.4120000000003,Tamin
Saguache,2925,Tamin
Saguache,2925,Tamin
Saguache,2925,Tamin
Saguache,2925,Tamin
Huerfano,2926.08,Tamin
Huerfano,2926.08,Tamin
Huerfano,2926.08,Tamin
Huerfano,2926.08,Tamin
Gunnison,2926.08,Tamin
Gunnison,2926.08,Tamin
Montrose,2944,Tamin
Moffat,2962,Tamin
Moffat,2962,Tamin
Saguache,2976,Tamin
Gunnison,2985.8208,Tamin
Gunnison,2985.8208,Tamin
Summit,2987.04,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Gunnison,3004,Tamin
Park,3013,Tamin
Park,3013,Tamin
Park,3013,Tamin
Park,3013,Tamin
Park,3013,Tamin
Park,3013,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Park,3019,Tamin
Lake,3026.3592000000003,Tamin
Lake,3026.3592000000003,Tamin
Rio Blanco,3050,Tamin
Rio Blanco,3054,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Garfield,3085,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Conejos,3099.8160000000003,Tamin
Mesa,3110,Tamin
Mesa,3110,Tamin
Mesa,3110,Tamin
Delta,3180,Tamin
Delta,3180,Tamin
Delta,3180,Tamin
Delta,3180,Tamin
Jackson,3190,Tamin
Park,3237,Tamin
Park,3268,Tamin
Park,3268,Tamin
Park,3268,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Gunnison,3290,Tamin
Chaffee,3333,Tamin
Chaffee,3333,Tamin
Chaffee,3333,Tamin
Chaffee,3340,Tamin
Custer,3425,Tamin
Huerfano,3441.192,Tamin
Huerfano,3441.192,Tamin
Huerfano,3441.192,Tamin
Huerfano,3441.192,Tamin
Clear Creek,3929,Tamin
Clear Creek,3929,Tamin
Larimer,1720.596,Taqua
Boulder,1869,Taqua
Boulder,1884.6666666666667,Taqua
Boulder,1884.6666666666667,Taqua
Boulder,1884.6666666666667,Taqua
Boulder,1889,Taqua
Boulder,1889,Taqua
Boulder,1889,Taqua
Boulder,1889,Taqua
Boulder,1889,Taqua
Boulder,1889,Taqua
Big Thompson,1893,Taqua
Boulder,1894,Taqua
Boulder,1894,Taqua
Boulder,1894,Taqua
Boulder,1894,Taqua
Boulder,1894.6666666666667,Taqua
Boulder,1897,Taqua
Boulder,1904.6666666666667,Taqua
Boulder,1909.3333333333333,Taqua
Boulder,1909.3333333333333,Taqua
Boulder,1909.3333333333333,Taqua
Boulder,1916.6666666666667,Taqua
Boulder,1916.6666666666667,Taqua
Larimer,1925,Taqua
Boulder,1932,Taqua
Larimer,1937,Taqua
Larimer,1937,Taqua
Big Thompson,1938,Taqua
Big Thompson,1938,Taqua
Big Thompson,1938,Taqua
Big Thompson,1938,Taqua
Larimer,1941,Taqua
Big Thompson,1945,Taqua
Big Thompson,1945,Taqua
Big Thompson,1945,Taqua
Big Thompson,1946,Taqua
Big Thompson,2093,Taqua
Larimer,2107.5,Taqua
Big Thompson,2160,Taqua
Big Thompson,2166,Taqua
Big Thompson,2168,Taqua
Big Thompson,2178,Taqua
Big Thompson,2178,Taqua
Big Thompson,2178,Taqua
Boulder,2178,Taqua
Boulder,2178,Taqua
Boulder,2181,Taqua
Big Thompson,2186,Taqua
Big Thompson,2186,Taqua
Big Thompson,2186,Taqua
Big Thompson,2191,Taqua
Big Thompson,2191,Taqua
Big Thompson,2199,Taqua
Boulder,2200,Taqua
Boulder,2206,Taqua
Boulder,2240,Taqua
Big Thompson,2246,Taqua
Big Thompson,2246,Taqua
Boulder,2659,Taqua
Dolores,2410,Taqua
Dolores,2438,Taqua
Dolores,2465,Taqua
Dolores,2482,Taqua
Dolores,2485,Taqua
Dolores,2489,Taqua
Dolores,2492,Taqua
La Plata,2570,Taqua
La Plata,2570,Taqua
La Plata,2570,Taqua
La Plata,2570,Taqua
La Plata,2570,Taqua
La Plata,2570,Taqua
Las Animas,1508.1504,Taqua
Las Animas,1544,Taqua
Las Animas,1544,Taqua
Las Animas,1544,Taqua
Jefferson,2071.7256,Taqua
Jefferson,2071.7256,Taqua
Gunnison,2234,Taqua
Gunnison,2234,Taqua
Jefferson,2306,Taqua
Jefferson,2306,Taqua
Jefferson,2327,Taqua
Jefferson,2336.292,Taqua
Jefferson,2336.292,Taqua
Jefferson,2336.292,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Jefferson,2396,Taqua
Conejos,2484,Taqua
Conejos,2484,Taqua
Conejos,2484,Taqua
Saguache,2603.9064000000003,Taqua
Saguache,2603.9064000000003,Taqua
Saguache,2603.9064000000003,Taqua
Saguache,2603.9064000000003,Taqua
Saguache,2603.9064000000003,Taqua
Saguache,2603.9064000000003,Taqua
Saguache,2603.9064000000003,Taqua
Hinsdale,2688,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Conejos,2734,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Gunnison,2752,Taqua
Chaffee,2906,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2925,Taqua
Saguache,2933,Taqua
West San Juans,1508,Taruf
West San Juans,1506,Taruf
West San Juans,1508,Taruf
West San Juans,1503.3333333333333,Taruf
West San Juans,1508,Taruf
West San Juans,1503.6666666666667,Taruf
West San Juans,1722.6666666666667,Taruf
West San Juans,1721.3333333333333,Taruf
West San Juans,1722.6666666666667,Taruf
West San Juans,1721.3333333333333,Taruf
West San Juans,1715,Taruf
East San Juans,1802,Taruf
East San Juans,1798,Taruf
East San Juans,1800,Taruf
East San Juans,1796,Taruf
East San Juans,1800,Taruf
East San Juans,1800,Taruf
East San Juans,1796,Taruf
East San Juans,1800,Taruf
East San Juans,1798,Taruf
East San Juans,1802,Taruf
East San Juans,1802,Taruf
East San Juans,1838,Taruf
East San Juans,1796,Taruf
East San Juans,1799,Taruf
East San Juans,1999,Taruf
East San Juans,2348,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2334.6666666666665,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2334,Taruf
East San Juans,2334,Taruf
East San Juans,2335.3333333333335,Taruf
East San Juans,2335.3333333333335,Taruf
East San Juans,2334.6666666666665,Taruf
East San Juans,2343,Taruf
East San Juans,2334,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2334,Taruf
East San Juans,2335.3333333333335,Taruf
East San Juans,2334,Taruf
East San Juans,2335.3333333333335,Taruf
East San Juans,2334.6666666666665,Taruf
East San Juans,2341.3333333333335,Taruf
East San Juans,2345.6666666666665,Taruf
East San Juans,2343,Taruf
Montezuma,2172,Taruf
Rio Blanco,1831,Taruf
Rio Blanco,1839,Taruf
Rio Blanco,1928,Taruf
Rio Blanco,1928,Taruf
Rio Blanco,1928,Taruf
Rio Blanco,1928,Taruf
Rio Blanco,1928,Taruf
Eagle,2154.936,Taruf
Eagle,2154.936,Taruf
Eagle,2154.936,Taruf
Eagle,2154.936,Taruf
Eagle,2154.936,Taruf
Eagle,2154.936,Taruf
Larimer,2343,Taumb
Larimer,2343,Taumb
Big Thompson,2423,Taumb
Big Thompson,2429,Taumb
Big Thompson,2429,Taumb
Big Thompson,2429,Taumb
Big Thompson,2429,Taumb
Big Thompson,2429,Taumb
Big Thompson,2433,Taumb
Big Thompson,2433,Taumb
Big Thompson,2434,Taumb
Big Thompson,2434,Taumb
Big Thompson,2435,Taumb
Big Thompson,2435,Taumb
Big Thompson,2435,Taumb
Big Thompson,2435,Taumb
Big Thompson,2438,Taumb
Larimer,2439,Taumb
Larimer,2439,Taumb
Big Thompson,2448,Taumb
Big Thompson,2489,Taumb
Larimer,2630,Taumb
Larimer,2630,Taumb
Larimer,2663,Taumb
Larimer,2668,Taumb
Larimer,2700,Taumb
Larimer,2700,Taumb
Boulder,2750.2104,Taumb
Big Thompson,2818,Taumb
Larimer,2818,Taumb
Larimer,2818,Taumb
Big Thompson,2822,Taumb
Big Thompson,2824,Taumb
Big Thompson,2825,Taumb
Big Thompson,2828,Taumb
Larimer,2859,Taumb
Larimer,2859,Taumb
Larimer,2859,Taumb
Larimer,2859,Taumb
Larimer,2948,Taumb
Larimer,2948,Taumb
Larimer,2948,Taumb
Larimer,2948,Taumb
Boulder,3061,Taumb
Boulder,3068,Taumb
Big Thompson,3181,Taumb
Big Thompson,3330,Taumb
Boulder,3336,Taumb
Big Thompson,3374,Taumb
Big Thompson,3374,Taumb
Big Thompson,3374,Taumb
Big Thompson,3375,Taumb
Big Thompson,3375,Taumb
Big Thompson,3379,Taumb
Big Thompson,3379,Taumb
Big Thompson,3385,Taumb
Big Thompson,3385,Taumb
Big Thompson,3385,Taumb
Big Thompson,3385,Taumb
Jackson,2840,Taumb
Jackson,2843,Taumb
Jackson,2846,Taumb
Gunnison,2854.7568,Taumb
Gunnison,2854.7568,Taumb
Gunnison,2854.7568,Taumb
Gunnison,2854.76,Taumb
Gunnison,2854.76,Taumb
Gunnison,2854.76,Taumb
Park,3013,Taumb
Park,3013,Taumb
Lake,3026.3592000000003,Taumb
Lake,3026.3592000000003,Taumb
Lake,3026.3592000000003,Taumb
Jackson,3190,Taumb
Jackson,3190,Taumb
Jackson,3190,Taumb
Jackson,3190,Taumb
Jackson,3190,Taumb
Jackson,3190,Taumb
